Size of Data  (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology,
6,19756,19.29296875,110,47,157,,
6,29222,28.53710938,91,64,155,,
6,38698,37.79101563,98,37,135,,
6,48180,47.05078125,96,69,165,,
6,57666,56.31445313,91,58,149,,
6,67134,65.56054688,93,66,159,,
6,76628,74.83203125,99,70,169,,
6,86110,84.09179688,109,76,185,,
6,95574,93.33398438,125,56,181,,
6,105048,102.5859375,116,50,166,,
6,114518,111.8339844,98,49,147,,
6,123994,121.0878906,114,49,163,,
6,133462,130.3339844,133,57,190,,
6,142932,139.5820313,108,59,167,,
6,152418,148.8457031,121,64,185,,
6,161894,158.0996094,143,73,216,,
6,171374,167.3574219,119,60,179,,
6,180854,176.6152344,150,94,244,,
6,190332,185.8710938,887,823,1710,,
6,199812,195.1289063,196,51,247,,
6,209282,204.3769531,126,78,204,,
6,218744,213.6171875,258,50,308,,
6,228224,222.875,1144,1078,2222,,
6,237718,232.1464844,190,58,248,,
6,247198,241.4042969,146,65,211,,
6,256662,250.6464844,273,63,336,BAn15m2 (iteration 3),
6,10272,10.03125,183,47,230,,
6,19752,19.2890625,220,170,390,,
6,29236,28.55078125,108,60,168,,
6,38710,37.80273438,93,51,144,,
6,48178,47.04882813,84,56,140,,
6,57648,56.296875,102,72,174,,
6,67122,65.54882813,102,56,158,,
6,76600,74.8046875,128,71,199,,
6,86086,84.06835938,118,72,190,,
6,95570,93.33007813,111,63,174,,
6,105038,102.5761719,108,61,169,,
6,114498,111.8144531,123,62,185,,
6,123970,121.0644531,123,55,178,,
6,133458,130.3300781,118,60,178,,
6,142934,139.5839844,136,77,213,,
6,152412,148.8398438,124,70,194,,
6,161886,158.0917969,115,54,169,,
6,171366,167.3496094,127,72,199,,
6,180840,176.6015625,216,57,273,,
6,190308,185.8476563,143,71,214,,
6,199790,195.1074219,152,88,240,,
6,209262,204.3574219,587,535,1122,,
6,218736,213.609375,101,48,149,,
6,228206,222.8574219,109,55,164,,
6,237676,232.1054688,124,59,183,,
6,247164,241.3710938,127,66,193,,
6,256644,250.6289063,129,62,191,BAn15m2 (iteration 4),
6,10270,10.02929688,87,50,137,,
6,19746,19.28320313,100,49,149,,
6,29218,28.53320313,100,46,146,,
6,38704,37.796875,88,53,141,,
6,48174,47.04492188,104,56,160,,
6,57648,56.296875,106,59,165,,
6,67114,65.54101563,103,59,162,,
6,76604,74.80859375,110,54,164,,
6,86072,84.0546875,105,60,165,,
6,95552,93.3125,223,51,274,,
6,105034,102.5722656,90,50,140,,
6,114518,111.8339844,194,67,261,,
6,123992,121.0859375,115,63,178,,
6,133480,130.3515625,302,154,456,,
6,142944,139.59375,158,97,255,,
6,152416,148.84375,144,62,206,,
6,161894,158.0996094,270,80,350,,
6,171368,167.3515625,130,57,187,,
6,180836,176.5976563,116,67,183,,
6,190314,185.8535156,115,59,174,,
6,199790,195.1074219,120,58,178,,
6,209278,204.3730469,508,453,961,,
6,218758,213.6308594,134,77,211,,
6,228254,222.9042969,102,51,153,,
6,237730,232.1582031,128,52,180,,
6,247206,241.4121094,115,57,172,,
6,256680,250.6640625,116,53,169,BAn15m2 (iteration 5),
6,10270,10.02929688,92,54,146,,
6,19746,19.28320313,97,52,149,,
6,29214,28.52929688,100,49,149,,
6,38674,37.76757813,99,51,150,,
6,48154,47.02539063,119,83,202,,
6,57634,56.28320313,104,70,174,,
6,67122,65.54882813,104,62,166,,
6,76600,74.8046875,98,60,158,,
6,86080,84.0625,106,63,169,,
6,95556,93.31640625,126,58,184,,
6,105026,102.5644531,129,84,213,,
6,114510,111.8261719,97,62,159,,
6,123980,121.0742188,115,66,181,,
6,133448,130.3203125,131,75,206,,
6,142924,139.5742188,128,71,199,,
6,152400,148.828125,153,81,234,,
6,161888,158.09375,135,74,209,,
6,171360,167.34375,131,73,204,,
6,180846,176.6074219,154,87,241,,
6,190330,185.8691406,124,62,186,,
6,199808,195.125,115,60,175,,
6,209290,204.3847656,127,71,198,,
6,218770,213.6425781,161,94,255,,
6,228242,222.8925781,994,929,1923,,
6,237728,232.15625,130,67,197,,
6,247204,241.4101563,116,57,173,,
6,256678,250.6621094,153,72,225,,
6,266146,259.9082031,182,120,302,,
6,275616,269.15625,107,48,155,,
6,285096,278.4140625,119,58,177,,
6,294584,287.6796875,125,59,184,,
6,304062,296.9355469,138,66,204,,
6,313552,306.203125,184,122,306,,
6,323042,315.4707031,529,459,988,,
6,332518,324.7246094,1345,1280,2625,,
6,342002,333.9863281,1041,975,2016,,
6,351462,343.2246094,663,586,1249,,
6,360936,352.4765625,443,367,810,,
6,370400,361.71875,457,388,845,BAn15m3 (iteration 1),
6,10270,10.02929688,98,55,153,,
6,19742,19.27929688,108,60,168,,
6,29222,28.53710938,104,66,170,,
6,38700,37.79296875,97,66,163,,
6,48190,47.06054688,91,52,143,,
6,57672,56.3203125,90,52,142,,
6,67142,65.56835938,94,54,148,,
6,76614,74.81835938,101,59,160,,
6,86094,84.07617188,101,73,174,,
6,95564,93.32421875,99,55,154,,
6,105050,102.5878906,111,66,177,,
6,114514,111.8300781,149,90,239,,
6,123990,121.0839844,132,67,199,,
6,133460,130.3320313,96,48,144,,
6,142942,139.5917969,101,72,173,,
6,152418,148.8457031,110,74,184,,
6,161882,158.0878906,141,77,218,,
6,171362,167.3457031,121,70,191,,
6,180844,176.6054688,104,50,154,,
6,190320,185.859375,448,398,846,,
6,199808,195.125,115,62,177,,
6,209292,204.3867188,720,661,1381,,
6,218760,213.6328125,135,62,197,,
6,228238,222.8886719,141,77,218,,
6,237696,232.125,122,61,183,,
6,247182,241.3886719,123,62,185,,
6,256662,250.6464844,124,57,181,,
6,266142,259.9042969,447,391,838,,
6,275628,269.1679688,124,60,184,,
6,285120,278.4375,125,61,186,,
6,294584,287.6796875,158,79,237,,
6,304066,296.9394531,132,64,196,,
6,313536,306.1875,132,64,196,,
6,323012,315.4414063,145,64,209,,
6,332490,324.6972656,572,512,1084,,
6,341986,333.9707031,1782,1726,3508,,
6,351470,343.2324219,602,533,1135,,
6,360958,352.4980469,717,630,1347,,
6,370444,361.7617188,457,387,844,BAn15m3 (iteration 2),
6,10282,10.04101563,91,56,147,,
6,19750,19.28710938,91,50,141,,
6,29228,28.54296875,90,52,142,,
6,38694,37.78710938,91,60,151,,
6,48164,47.03515625,92,67,159,,
6,57634,56.28320313,88,50,138,,
6,67114,65.54101563,87,49,136,,
6,76602,74.80664063,100,58,158,,
6,86068,84.05078125,95,52,147,,
6,95546,93.30664063,88,50,138,,
6,105020,102.5585938,103,61,164,,
6,114500,111.8164063,117,71,188,,
6,123962,121.0566406,108,74,182,,
6,133442,130.3144531,134,75,209,,
6,142916,139.5664063,125,69,194,,
6,152376,148.8046875,111,61,172,,
6,161842,158.0488281,107,57,164,,
6,171310,167.2949219,266,214,480,,
6,180792,176.5546875,889,841,1730,,
6,190266,185.8066406,102,49,151,,
6,199754,195.0722656,104,54,158,,
6,209234,204.3300781,525,474,999,,
6,218710,213.5839844,129,68,197,,
6,228182,222.8339844,115,59,174,,
6,237662,232.0917969,130,55,185,,
6,247136,241.34375,108,53,161,,
6,256610,250.5957031,125,62,187,,
6,266094,259.8574219,258,196,454,,
6,275572,269.1132813,133,63,196,,
6,285046,278.3652344,133,64,197,,
6,294514,287.6113281,126,63,189,,
6,303998,296.8730469,150,53,203,,
6,313472,306.125,153,65,218,,
6,322950,315.3808594,1697,1630,3327,,
6,332428,324.6367188,953,891,1844,,
6,341902,333.8886719,516,440,956,,
6,351382,343.1464844,553,482,1035,,
6,360864,352.40625,570,484,1054,,
6,370354,361.6738281,470,389,859,BAn15m3 (iteration 3),
6,10276,10.03515625,78,46,124,,
6,19740,19.27734375,92,51,143,,
6,29214,28.52929688,91,57,148,,
6,38702,37.79492188,96,64,160,,
6,48180,47.05078125,81,43,124,,
6,57650,56.29882813,100,63,163,,
6,67112,65.5390625,87,60,147,,
6,76576,74.78125,96,53,149,,
6,86046,84.02929688,118,64,182,,
6,95536,93.296875,109,80,189,,
6,105014,102.5527344,101,59,160,,
6,114494,111.8105469,94,49,143,,
6,123978,121.0722656,307,245,552,,
6,133448,130.3203125,96,51,147,,
6,142912,139.5625,100,54,154,,
6,152406,148.8339844,101,71,172,,
6,161900,158.1054688,106,61,167,,
6,171366,167.3496094,107,46,153,,
6,180838,176.5996094,166,100,266,,
6,190320,185.859375,273,208,481,,
6,199790,195.1074219,117,63,180,,
6,209280,204.375,107,56,163,,
6,218758,213.6308594,124,67,191,,
6,228238,222.8886719,139,74,213,,
6,237726,232.1542969,722,634,1356,,
6,247208,241.4140625,139,61,200,,
6,256688,250.671875,132,56,188,,
6,266184,259.9453125,950,892,1842,,
6,275668,269.2070313,122,62,184,,
6,285140,278.4570313,120,51,171,,
6,294612,287.7070313,154,46,200,,
6,304080,296.953125,157,67,224,,
6,313558,306.2089844,204,97,301,,
6,323036,315.4648438,500,418,918,,
6,332520,324.7265625,1263,1177,2440,,
6,341994,333.9785156,680,592,1272,,
6,351482,343.2441406,678,610,1288,,
6,360948,352.4882813,289,197,486,,
6,370426,361.7441406,401,322,723,BAn15m3 (iteration 4),
6,10274,10.03320313,90,57,147,,
6,19744,19.28125,92,50,142,,
6,29224,28.5390625,97,43,140,,
6,38702,37.79492188,96,54,150,,
6,48198,47.06835938,84,55,139,,
6,57668,56.31640625,100,39,139,,
6,67148,65.57421875,113,88,201,,
6,76628,74.83203125,95,55,150,,
6,86106,84.08789063,109,59,168,,
6,95574,93.33398438,85,42,127,,
6,105038,102.5761719,100,68,168,,
6,114494,111.8105469,102,57,159,,
6,123966,121.0605469,96,63,159,,
6,133456,130.328125,106,59,165,,
6,142920,139.5703125,112,59,171,,
6,152388,148.8164063,106,53,159,,
6,161862,158.0683594,131,77,208,,
6,171346,167.3300781,102,49,151,,
6,180834,176.5957031,109,58,167,,
6,190304,185.84375,107,40,147,,
6,199786,195.1035156,126,73,199,,
6,209278,204.3730469,122,61,183,,
6,218760,213.6328125,516,463,979,,
6,228238,222.8886719,119,55,174,,
6,237714,232.1425781,139,52,191,,
6,247198,241.4042969,1291,1207,2498,,
6,256666,250.6503906,127,57,184,,
6,266146,259.9082031,126,51,177,,
6,275614,269.1542969,130,60,190,,
6,285092,278.4101563,712,636,1348,,
6,294554,287.6503906,134,64,198,,
6,304038,296.9121094,116,59,175,,
6,313540,306.1914063,141,73,214,,
6,323016,315.4453125,785,693,1478,,
6,332488,324.6953125,784,690,1474,,
6,341966,333.9511719,515,443,958,,
6,351454,343.2167969,428,351,779,,
6,360940,352.4804688,487,391,878,,
6,370420,361.7382813,443,345,788,BAn15m3 (iteration 5),
6,10274,10.03320313,80,46,126,,
6,19754,19.29101563,95,53,148,,
6,29234,28.54882813,84,47,131,,
6,38710,37.80273438,95,53,148,,
6,48184,47.0546875,92,55,147,,
6,57648,56.296875,104,64,168,,
6,67134,65.56054688,93,66,159,,
6,76606,74.81054688,104,69,173,,
6,86082,84.06445313,96,66,162,,
6,95574,93.33398438,112,81,193,,
6,105046,102.5839844,113,74,187,,
6,114526,111.8417969,89,60,149,,
6,124008,121.1015625,95,52,147,,
6,133492,130.3632813,107,65,172,,
6,142956,139.6054688,861,805,1666,,
6,152430,148.8574219,108,45,153,,
6,161912,158.1171875,100,45,145,,
6,171384,167.3671875,115,54,169,,
6,180870,176.6308594,100,46,146,,
6,190362,185.9003906,131,65,196,,
6,199838,195.1542969,112,56,168,,
6,209316,204.4101563,188,118,306,,
6,218790,213.6621094,141,68,209,,
6,228252,222.9023438,111,59,170,,
6,237742,232.1699219,112,46,158,,
6,247224,241.4296875,652,589,1241,,
6,256716,250.6992188,144,64,208,,
6,266196,259.9570313,132,52,184,,
6,275668,269.2070313,119,49,168,,
6,285156,278.4726563,152,71,223,,
6,294632,287.7265625,146,62,208,,
6,304102,296.9746094,937,874,1811,,
6,313590,306.2402344,129,63,192,,
6,323070,315.4980469,125,61,186,,
6,332532,324.7382813,904,841,1745,,
6,342012,333.9960938,194,92,286,,
6,351482,343.2441406,1082,1006,2088,,
6,360966,352.5058594,933,859,1792,,
6,370434,361.7519531,825,751,1576,,
6,379916,371.0117188,503,436,939,,
6,389398,380.2714844,669,571,1240,,
6,398890,389.5410156,639,530,1169,,
6,408372,398.8007813,595,499,1094,,
6,417840,408.046875,521,432,953,,
6,427308,417.2929688,669,595,1264,,
6,436782,426.5449219,537,459,996,,
6,446256,435.796875,782,707,1489,,
6,455714,445.0332031,617,537,1154,,
6,465200,454.296875,585,500,1085,,
6,474678,463.5527344,635,556,1191,,
6,484160,472.8125,588,510,1098,,
6,493632,482.0625,627,543,1170,,
6,503114,491.3222656,686,606,1292,,
6,512588,500.5742188,589,496,1085,,
6,522070,509.8339844,705,617,1322,,
6,531552,519.09375,705,557,1262,,
6,541018,528.3378906,564,470,1034,,
6,550502,537.5996094,659,573,1232,,
6,559980,546.8554688,597,493,1090,,
6,569452,556.1054688,625,516,1141,BAn15m5 (iteration 1),
6,10272,10.03125,92,57,149,,
6,19740,19.27734375,92,50,142,,
6,29226,28.54101563,80,46,126,,
6,38704,37.796875,117,70,187,,
6,48164,47.03515625,101,62,163,,
6,57638,56.28710938,100,47,147,,
6,67130,65.55664063,96,58,154,,
6,76602,74.80664063,96,54,150,,
6,86078,84.06054688,120,79,199,,
6,95552,93.3125,101,58,159,,
6,105024,102.5625,100,67,167,,
6,114510,111.8261719,104,56,160,,
6,123976,121.0703125,103,50,153,,
6,133452,130.3242188,140,79,219,,
6,142930,139.5800781,1330,1290,2620,,
6,152396,148.8242188,304,250,554,,
6,161880,158.0859375,102,46,148,,
6,171354,167.3378906,101,48,149,,
6,180838,176.5996094,109,48,157,,
6,190306,185.8457031,110,52,162,,
6,199786,195.1035156,110,59,169,,
6,209250,204.3457031,119,62,181,,
6,218736,213.609375,113,59,172,,
6,228210,222.8613281,141,78,219,,
6,237682,232.1113281,132,65,197,,
6,247152,241.359375,135,68,203,,
6,256630,250.6152344,964,909,1873,,
6,266090,259.8535156,135,63,198,,
6,275570,269.1113281,115,49,164,,
6,285068,278.3867188,174,116,290,,
6,294532,287.6289063,1121,1065,2186,,
6,304008,296.8828125,117,56,173,,
6,313496,306.1484375,116,51,167,,
6,322986,315.4160156,113,52,165,,
6,332468,324.6757813,940,876,1816,,
6,341946,333.9316406,1019,952,1971,,
6,351416,343.1796875,799,721,1520,,
6,360888,352.4296875,723,658,1381,,
6,370350,361.6699219,455,391,846,,
6,379826,370.9238281,731,661,1392,,
6,389308,380.1835938,587,504,1091,,
6,398774,389.4277344,695,626,1321,,
6,408244,398.6757813,678,603,1281,,
6,417728,407.9375,516,440,956,,
6,427198,417.1855469,713,640,1353,,
6,436674,426.4394531,550,470,1020,,
6,446150,435.6933594,794,683,1477,,
6,455642,444.9628906,691,567,1258,,
6,465122,454.2207031,553,470,1023,,
6,474598,463.4746094,612,529,1141,,
6,484092,472.7460938,623,528,1151,,
6,493572,482.0039063,411,319,730,,
6,503060,491.2695313,498,414,912,,
6,512540,500.5273438,585,459,1044,,
6,522018,509.7832031,901,759,1660,,
6,531496,519.0390625,582,489,1071,,
6,540962,528.2832031,589,496,1085,,
6,550434,537.5332031,642,542,1184,,
6,559914,546.7910156,595,484,1079,,
6,569392,556.046875,604,510,1114,,
6,10276,10.03515625,97,62,159,BAn15m5 (iteration 2),
6,19756,19.29296875,91,50,141,,
6,29222,28.53710938,96,58,154,,
6,38700,37.79296875,98,59,157,,
6,48176,47.046875,113,68,181,,
6,57642,56.29101563,100,70,170,,
6,67126,65.55273438,123,71,194,,
6,76604,74.80859375,98,72,170,,
6,86076,84.05859375,109,81,190,,
6,95546,93.30664063,106,59,165,,
6,105024,102.5625,99,71,170,,
6,114498,111.8144531,123,80,203,,
6,123974,121.0683594,1544,1486,3030,,
6,133458,130.3300781,117,62,179,,
6,142936,139.5859375,228,178,406,,
6,152412,148.8398438,106,64,170,,
6,161882,158.0878906,109,46,155,,
6,171362,167.3457031,100,51,151,,
6,180832,176.59375,112,47,159,,
6,190314,185.8535156,107,60,167,,
6,199794,195.1113281,113,56,169,,
6,209270,204.3652344,697,627,1324,,
6,218746,213.6191406,111,45,156,,
6,228226,222.8769531,116,50,166,,
6,237704,232.1328125,110,57,167,,
6,247164,241.3710938,211,154,365,,
6,256658,250.6425781,142,65,207,,
6,266138,259.9003906,128,74,202,,
6,275608,269.1484375,143,73,216,,
6,285084,278.4023438,160,87,247,,
6,294552,287.6484375,138,68,206,,
6,304022,296.8964844,978,904,1882,,
6,313486,306.1386719,123,61,184,,
6,322962,315.3925781,116,56,172,,
6,332452,324.6601563,275,213,488,,
6,341920,333.90625,2496,2430,4926,,
6,351412,343.1757813,484,405,889,,
6,360890,352.4316406,762,696,1458,,
6,370374,361.6933594,602,535,1137,,
6,379854,370.9511719,521,454,975,,
6,389340,380.2148438,881,809,1690,,
6,398822,389.4746094,245,155,400,,
6,408306,398.7363281,478,401,879,,
6,417778,407.9863281,763,670,1433,,
6,427254,417.2402344,600,524,1124,,
6,436740,426.5039063,688,601,1289,,
6,446216,435.7578125,610,532,1142,,
6,455686,445.0058594,659,563,1222,,
6,465168,454.265625,501,425,926,,
6,474650,463.5253906,615,513,1128,,
6,484132,472.7851563,996,925,1921,,
6,493618,482.0488281,371,269,640,,
6,503112,491.3203125,441,343,784,,
6,512586,500.5722656,717,619,1336,,
6,522064,509.828125,697,606,1303,,
6,531540,519.0820313,1058,951,2009,,
6,541022,528.3417969,419,327,746,,
6,550502,537.5996094,382,291,673,,
6,559984,546.859375,571,485,1056,,
6,569456,556.109375,769,680,1449,BAn15m5 (iteration 3),
6,10278,10.03710938,108,59,167,,
6,19764,19.30078125,139,90,229,,
6,29232,28.546875,139,90,229,,
6,38718,37.81054688,109,53,162,,
6,48212,47.08203125,83,47,130,,
6,57670,56.31835938,86,60,146,,
6,67148,65.57421875,100,70,170,,
6,76622,74.82617188,104,77,181,,
6,86092,84.07421875,95,72,167,,
6,95570,93.33007813,100,51,151,,
6,105044,102.5820313,96,64,160,,
6,114520,111.8359375,108,55,163,,
6,123990,121.0839844,1455,1399,2854,,
6,133468,130.3398438,98,55,153,,
6,142944,139.59375,347,310,657,,
6,152440,148.8671875,108,58,166,,
6,161910,158.1152344,121,70,191,,
6,171380,167.3632813,108,62,170,,
6,180854,176.6152344,95,48,143,,
6,190312,185.8515625,115,65,180,,
6,199798,195.1152344,112,56,168,,
6,209294,204.3886719,169,119,288,,
6,218770,213.6425781,121,67,188,,
6,228254,222.9042969,100,47,147,,
6,237722,232.1503906,110,54,164,,
6,247192,241.3984375,511,455,966,,
6,256672,250.65625,130,56,186,,
6,266152,259.9140625,132,63,195,,
6,275628,269.1679688,129,60,189,,
6,285122,278.4394531,123,54,177,,
6,294598,287.6933594,128,65,193,,
6,304060,296.9335938,965,902,1867,,
6,313548,306.1992188,110,50,160,,
6,323016,315.4453125,147,83,230,,
6,332490,324.6972656,1196,1139,2335,,
6,341956,333.9414063,1142,1077,2219,,
6,351420,343.1835938,668,602,1270,,
6,360906,352.4472656,845,775,1620,,
6,370380,361.6992188,445,371,816,,
6,379862,370.9589844,656,591,1247,,
6,389342,380.2167969,436,351,787,,
6,398814,389.4667969,185,115,300,,
6,408292,398.7226563,607,537,1144,,
6,417766,407.9746094,649,569,1218,,
6,427232,417.21875,605,538,1143,,
6,436696,426.4609375,778,698,1476,,
6,446170,435.7128906,659,547,1206,,
6,455648,444.96875,596,510,1106,,
6,465124,454.2226563,536,443,979,,
6,474596,463.4726563,591,503,1094,,
6,484074,472.7285156,650,559,1209,,
6,493552,481.984375,705,620,1325,,
6,503042,491.2519531,728,636,1364,,
6,512528,500.515625,523,442,965,,
6,521996,509.7617188,831,741,1572,,
6,531478,519.0214844,551,447,998,,
6,540966,528.2871094,599,499,1098,,
6,550460,537.5585938,555,472,1027,,
6,559932,546.8085938,586,503,1089,,
6,569410,556.0644531,657,565,1222,BAn15m5 (iteration 4),
6,10270,10.02929688,80,50,130,,
6,19746,19.28320313,87,50,137,,
6,29224,28.5390625,110,68,178,,
6,38714,37.80664063,116,70,186,,
6,48192,47.0625,89,48,137,,
6,57660,56.30859375,108,51,159,,
6,67148,65.57421875,98,59,157,,
6,76624,74.828125,95,57,152,,
6,86104,84.0859375,97,57,154,,
6,95584,93.34375,97,52,149,,
6,105052,102.5898438,88,52,140,,
6,114534,111.8496094,96,55,151,,
6,123976,121.0703125,102,53,155,,
6,133462,130.3339844,99,52,151,,
6,142944,139.59375,1614,1564,3178,,
6,152418,148.8457031,102,59,161,,
6,161888,158.09375,100,50,150,,
6,171362,167.3457031,114,63,177,,
6,180840,176.6015625,117,67,184,,
6,190314,185.8535156,104,56,160,,
6,199800,195.1171875,258,206,464,,
6,209286,204.3808594,110,58,168,,
6,218762,213.6347656,113,62,175,,
6,228244,222.8945313,104,50,154,,
6,237752,232.1796875,110,61,171,,
6,247240,241.4453125,119,45,164,,
6,256714,250.6972656,551,485,1036,,
6,266194,259.9550781,122,54,176,,
6,275656,269.1953125,122,73,195,,
6,285130,278.4472656,125,48,173,,
6,294608,287.703125,122,55,177,,
6,304096,296.96875,141,72,213,,
6,313574,306.2246094,952,875,1827,,
6,323056,315.484375,428,343,771,,
6,332520,324.7265625,2129,2038,4167,,
6,342014,333.9980469,519,445,964,,
6,351494,343.2558594,637,563,1200,,
6,360966,352.5058594,612,538,1150,,
6,370452,361.7695313,485,417,902,,
6,379912,371.0078125,634,568,1202,,
6,389392,380.265625,557,468,1025,,
6,398860,389.5117188,822,745,1567,,
6,408334,398.7636719,643,564,1207,,
6,417812,408.0195313,474,402,876,,
6,427294,417.2792969,674,602,1276,,
6,436766,426.5292969,899,836,1735,,
6,446240,435.78125,684,614,1298,,
6,455712,445.03125,631,559,1190,,
6,465176,454.2734375,641,557,1198,,
6,474656,463.53125,626,527,1153,,
6,484122,472.7753906,598,517,1115,,
6,493608,482.0390625,369,294,663,,
6,503078,491.2871094,429,349,778,,
6,512548,500.5351563,754,678,1432,,
6,522018,509.7832031,711,629,1340,,
6,531510,519.0527344,748,668,1416,,
6,540978,528.2988281,652,523,1175,,
6,550456,537.5546875,639,552,1191,,
6,559932,546.8085938,571,477,1048,,
6,569412,556.0664063,591,491,1082,BAn15m5 (iteration 5),
6,10260,10.01953125,95,61,156,,
6,19740,19.27734375,81,49,130,,
6,29212,28.52734375,84,46,130,,
6,38688,37.78125,84,52,136,,
6,48164,47.03515625,89,50,139,,
6,57634,56.28320313,87,52,139,,
6,67102,65.52929688,93,55,148,,
6,76588,74.79296875,93,54,147,,
6,86072,84.0546875,94,56,150,,
6,95554,93.31445313,121,70,191,,
6,105040,102.578125,159,96,255,,
6,114516,111.8320313,144,85,229,,
6,123996,121.0898438,129,68,197,,
6,133464,130.3359375,105,58,163,,
6,142936,139.5859375,101,58,159,,
6,152414,148.8417969,115,56,171,,
6,161896,158.1015625,153,99,252,,
6,171360,167.34375,117,68,185,,
6,180842,176.6035156,1148,1097,2245,,
6,190316,185.8554688,97,52,149,,
6,199806,195.1230469,99,48,147,,
6,209274,204.3691406,120,69,189,,
6,218758,213.6308594,466,401,867,,
6,228238,222.8886719,133,82,215,,
6,237728,232.15625,128,64,192,,
6,247204,241.4101563,228,167,395,,
6,256680,250.6640625,630,567,1197,,
6,266158,259.9199219,663,601,1264,,
6,275628,269.1679688,111,56,167,,
6,285110,278.4277344,126,66,192,,
6,294574,287.6699219,159,80,239,,
6,304054,296.9277344,156,78,234,,
6,313530,306.1816406,124,44,168,,
6,323006,315.4355469,134,71,205,,
6,332490,324.6972656,582,516,1098,,
6,341954,333.9394531,775,692,1467,,
6,351434,343.1972656,181,95,276,,
6,360914,352.4550781,651,580,1231,,
6,370394,361.7128906,692,626,1318,,
6,379860,370.9570313,542,480,1022,,
6,389356,380.2304688,638,574,1212,,
6,398842,389.4941406,535,471,1006,,
6,408324,398.7539063,593,493,1086,,
6,417804,408.0117188,556,485,1041,,
6,427298,417.2832031,1208,1132,2340,,
6,436786,426.5488281,404,328,732,,
6,446262,435.8027344,530,458,988,,
6,455738,445.0566406,731,652,1383,,
6,465198,454.2949219,522,447,969,,
6,474686,463.5605469,738,662,1400,,
6,484162,472.8144531,671,579,1250,,
6,493640,482.0703125,675,585,1260,,
6,503120,491.328125,517,435,952,,
6,512594,500.5800781,699,619,1318,,
6,522068,509.8320313,602,512,1114,,
6,531550,519.0917969,706,622,1328,,
6,541024,528.34375,575,474,1049,,
6,550502,537.5996094,768,659,1427,,
6,559968,546.84375,720,631,1351,,
6,569446,556.0996094,716,612,1328,,
6,578916,565.3476563,591,488,1079,,
6,588400,574.609375,827,727,1554,,
6,597884,583.8710938,687,588,1275,,
6,607372,593.1367188,1012,921,1933,,
6,616844,602.3867188,539,415,954,,
6,626328,611.6484375,585,466,1051,,
6,635798,620.8964844,873,757,1630,,
6,645260,630.1367188,796,685,1481,,
6,654732,639.3867188,898,793,1691,,
6,664210,648.6425781,1647,1530,3177,,
6,673692,657.9023438,1544,1436,2980,,
6,683164,667.1523438,857,746,1603,,
6,692644,676.4101563,1134,1019,2153,,
6,702116,685.6601563,1153,1031,2184,,
6,711570,694.8925781,1369,1250,2619,,
6,721044,704.1445313,1078,971,2049,,
6,730550,713.4277344,893,786,1679,BAn15m7 (iteration 1),
6,10278,10.03710938,110,73,183,,
6,19736,19.2734375,101,54,155,,
6,29216,28.53125,84,50,134,,
6,38692,37.78515625,70,39,109,,
6,48164,47.03515625,88,51,139,,
6,57640,56.2890625,82,47,129,,
6,67130,65.55664063,96,62,158,,
6,76618,74.82226563,86,41,127,,
6,86100,84.08203125,97,57,154,,
6,95582,93.34179688,91,51,142,,
6,105066,102.6035156,108,84,192,,
6,114550,111.8652344,96,54,150,,
6,124026,121.1191406,104,77,181,,
6,133500,130.3710938,127,72,199,,
6,142978,139.6269531,126,76,202,,
6,152468,148.8945313,110,58,168,,
6,161948,158.1523438,785,729,1514,,
6,171422,167.4042969,259,194,453,,
6,180904,176.6640625,822,773,1595,,
6,190392,185.9296875,1017,962,1979,,
6,199868,195.1835938,128,70,198,,
6,209340,204.4335938,556,499,1055,,
6,218828,213.6992188,491,440,931,,
6,228306,222.9550781,110,41,151,,
6,237784,232.2109375,97,45,142,,
6,247264,241.46875,232,160,392,,
6,256734,250.7167969,138,74,212,,
6,266222,259.9824219,689,631,1320,,
6,275696,269.234375,853,795,1648,,
6,285174,278.4902344,109,53,162,,
6,294648,287.7421875,135,71,206,,
6,304116,296.9882813,104,50,154,,
6,313604,306.2539063,124,61,185,,
6,323082,315.5097656,124,66,190,,
6,332576,324.78125,643,576,1219,,
6,342064,334.046875,866,800,1666,,
6,351544,343.3046875,632,562,1194,,
6,361028,352.5664063,805,745,1550,,
6,370500,361.8164063,467,398,865,,
6,379976,371.0703125,715,628,1343,,
6,389454,380.3261719,666,584,1250,,
6,398948,389.5976563,701,634,1335,,
6,408430,398.8574219,484,427,911,,
6,417900,408.1054688,879,810,1689,,
6,427372,417.3554688,657,589,1246,,
6,436854,426.6152344,640,567,1207,,
6,446338,435.8769531,726,635,1361,,
6,455810,445.1269531,517,432,949,,
6,465288,454.3828125,661,583,1244,,
6,474756,463.6289063,615,533,1148,,
6,484236,472.8867188,874,781,1655,,
6,493702,482.1308594,763,670,1433,,
6,503182,491.3886719,552,462,1014,,
6,512672,500.65625,739,655,1394,,
6,522150,509.9121094,540,467,1007,,
6,531626,519.1660156,955,868,1823,,
6,541092,528.4101563,812,711,1523,,
6,550562,537.6582031,623,540,1163,,
6,560030,546.9042969,829,709,1538,,
6,569508,556.1601563,578,495,1073,,
6,578984,565.4140625,668,574,1242,,
6,588454,574.6621094,685,591,1276,,
6,597934,583.9199219,671,582,1253,,
